OffenderID,E Centrality,#ofCrimes
475922,5.407977857682029e-21,11
543445,5.4063926145798446e-21,10
154458,5.4062207182215716e-21,1
249198,5.406126243267818e-21,2
408060,5.3986896193786e-21,4
532993,5.3986896193786e-21,1
527340,5.372672994167951e-21,17
601519,5.341029724937874e-21,20
497452,5.29151767225178e-21,23
616495,5.280913243314312e-21,13
517294,5.234333641884719e-21,16
560415,5.1967515725962386e-21,2
575497,5.1967515725962386e-21,2
527123,5.190932541520314e-21,1
527127,5.190932541520314e-21,2
574092,5.173513827124815e-21,1
581035,5.173513827124815e-21,5
320961,5.169476802545377e-21,7
623553,5.155618403425109e-21,10
321189,5.1454562235342995e-21,10
610370,5.012830024138075e-21,48
610652,5.009993209836487e-21,11
202622,5.0082755417104964e-21,1
603119,5.0082755417104964e-21,5
383931,5.0082755417104964e-21,2
342861,5.0082755417104964e-21,1
317383,5.008275541710496e-21,1
360766,5.008275541710496e-21,1
590414,5.00301816149566e-21,13
454162,4.984468375906195e-21,3
656423,4.962275843352815e-21,1
75691,4.962275843352815e-21,4
633931,4.889195000481004e-21,2
154368,4.800405197432533e-21,2
600237,4.747011261269143e-21,8
137362,4.746491470094767e-21,5
426683,4.705533612726554e-21,26
320720,4.700889860762954e-21,2
495036,4.700889860762954e-21,2
498770,4.700889860762954e-21,3
337882,4.700889860762954e-21,3
551858,4.700889860762954e-21,1
433663,4.693202195865017e-21,13
593875,4.691427938826933e-21,11
567470,4.691427938826932e-21,1
457557,4.691427938826932e-21,10
540357,4.691427938826932e-21,1
424280,4.691427938826932e-21,9
580165,4.691427938826932e-21,39
603289,4.690194311167917e-21,5
578502,4.6615375008033955e-21,4
485040,4.631618585281145e-21,16
531531,4.631618585281145e-21,6
613517,4.62891038442729e-21,4
198627,4.6130861444425886e-21,6
370734,4.604982551873555e-21,22
434569,4.584805855628329e-21,5
500642,4.577518953426432e-21,10
134449,4.554391926345857e-21,20
604121,4.553930516613311e-21,2
542784,4.553930516613311e-21,3
518190,4.553930516613311e-21,1
213763,4.5490503486608956e-21,11
485581,4.532893751271884e-21,8
495486,4.5282380277067134e-21,13
483121,4.5282380277067134e-21,1
294184,4.5158724610703185e-21,22
451523,4.497584357210502e-21,1
498564,4.492561293310698e-21,13
600195,4.4754442123664525e-21,6
399592,4.45921201340631e-21,3
535295,4.448028587594155e-21,4
563289,4.439593815120512e-21,7
631209,4.416994495212171e-21,1
640528,4.416994495212171e-21,1
641764,4.416994495212171e-21,1
643235,4.416994495212171e-21,3
613352,4.416994495212171e-21,1
571653,4.4065416000713035e-21,20
413849,4.395952653578378e-21,25
623987,4.386042746131882e-21,14
308717,4.380038705064306e-21,15
477704,4.356381828868845e-21,24
537238,4.349249461627068e-21,1
240498,4.343598165647019e-21,11
392173,4.339028960840471e-21,5
411716,4.3381037390188675e-21,3
411575,4.300135954112566e-21,6
539733,4.277715062969576e-21,1
324319,4.27216053362438e-21,10
597375,4.27216053362438e-21,15
329986,4.27216053362438e-21,1
43510,4.271677630399436e-21,2
373345,4.220348994669223e-21,1
432873,4.220348994669223e-21,1
173479,4.191767608542437e-21,27
448509,4.173621561820283e-21,41
651577,4.170692351297256e-21,4
647509,4.152019629967747e-21,4
651391,4.124394277310237e-21,4
314953,4.112101837452001e-21,4
590754,4.1106683943163326e-21,20
600815,4.105411673126137e-21,44
570358,4.102041181930361e-21,20
621701,4.082219791018613e-21,11
506523,4.079693886132558e-21,13
403324,4.069300051214309e-21,1
541153,4.0215726918590086e-21,33
509554,4.0215726918590086e-21,16
560014,4.0159335026220886e-21,6
638520,4.0086794931774205e-21,10
443514,3.989143017255307e-21,16
497571,3.989059135279599e-21,7
437604,3.987657853142818e-21,32
354545,3.987657853142818e-21,9
642982,3.985607003554759e-21,2
653085,3.985607003554759e-21,1
604601,3.985338713917556e-21,1
411809,3.985258671137369e-21,13
290015,3.981525451530004e-21,13
609411,3.9588252553553096e-21,3
637861,3.9566993607559814e-21,1
608045,3.9566993607559814e-21,1
641561,3.9566993607559814e-21,1
80292,3.955531442736862e-21,4
546013,3.955176857408984e-21,26
646426,3.9526790601663295e-21,7
264895,3.952302334284665e-21,4
458392,3.944097903001898e-21,14
581906,3.940175474439612e-21,8
452612,3.934610592862703e-21,13
577596,3.932465682514114e-21,1
347255,3.929562002661157e-21,8
493489,3.9295028387154266e-21,5
296822,3.925928929910053e-21,10
490436,3.923378299080738e-21,2
571893,3.9215205465194444e-21,2
573891,3.921204703746186e-21,1
549370,3.921204703746186e-21,4
652371,3.9036430712611756e-21,4
387234,3.9015025072325796e-21,9
511343,3.897578934906987e-21,8
550081,3.893108496743821e-21,59
530337,3.889106609801413e-21,1
531453,3.889106609801413e-21,1
635124,3.885590385474833e-21,2
617664,3.885590385474833e-21,2
566602,3.883880271055152e-21,16
525618,3.880640604998466e-21,22
405423,3.876021004470812e-21,2
330375,3.876021004470812e-21,10
158539,3.876021004470812e-21,14
288946,3.876021004470812e-21,2
38136,3.876021004470812e-21,1
331702,3.866747107095308e-21,16
97253,3.8657630089463194e-21,2
563215,3.8656549289369564e-21,16
418127,3.865294120520126e-21,1
579178,3.8651285541319924e-21,1
530189,3.8629249690264076e-21,4
567071,3.8629249690264076e-21,1
548140,3.8629249690264076e-21,1
635841,3.8615697590624095e-21,9
615283,3.8615178759733776e-21,6
540078,3.861295045728285e-21,12
618169,3.861295045728285e-21,13
635836,3.851990544478019e-21,13
608735,3.851759540499414e-21,1
589576,3.843264764604757e-21,4
408946,3.843264764604757e-21,1
599945,3.843264764604757e-21,1
534514,3.843264764604757e-21,4
435273,3.8374640053594294e-21,1
653133,3.8374329839383596e-21,4
596421,3.836992853401802e-21,1
543732,3.8362895016523945e-21,19
192501,3.835048746277283e-21,19
511301,3.834999845939965e-21,2
521855,3.834999845939965e-21,1
177779,3.834613077075715e-21,2
663007,3.8261262786908086e-21,9
289399,3.823195588219127e-21,2
519992,3.817024043819852e-21,6
550833,3.816635410154817e-21,2
360216,3.812277157264716e-21,9
456008,3.809529326092695e-21,30
194370,3.808968999294313e-21,5
607932,3.808557709578086e-21,2
576262,3.808557709578086e-21,40
508262,3.808037074832905e-21,2
582704,3.794239071830975e-21,1
285565,3.789726511593032e-21,2
604804,3.784769058603926e-21,8
441085,3.781665872125e-21,8
583051,3.781520690890869e-21,4
608758,3.7815128282583046e-21,12
625055,3.775878603013179e-21,1
634683,3.775878603013179e-21,1
614866,3.775878603013179e-21,1
616183,3.775878603013179e-21,3
410168,3.763602111549458e-21,10
604319,3.762556066938782e-21,19
595227,3.758840088898199e-21,5
468777,3.757453437673981e-21,12
485867,3.7572699496781665e-21,5
412765,3.756080609224845e-21,3
205410,3.755110529569938e-21,16
493267,3.754391076572722e-21,11
585832,3.754391076572722e-21,1
611903,3.753872604234577e-21,3
357256,3.743866914889749e-21,15
339176,3.743866914889749e-21,1
415486,3.7429025319426886e-21,5
482179,3.7429025319426886e-21,2
627985,3.735044715647516e-21,1
635624,3.735044715647516e-21,4
554488,3.735044715647516e-21,2
383926,3.726806014703634e-21,3
627717,3.722494022302008e-21,4
619127,3.722494022302008e-21,1
537374,3.7151296686331465e-21,4
298520,3.714566729686514e-21,2
270503,3.714566729686514e-21,1
635250,3.708129858833155e-21,2
507432,3.7017652803954386e-21,3
177758,3.701058635478968e-21,2
226009,3.699197795975207e-21,12
147910,3.697890886425049e-21,1
457088,3.697890886425049e-21,6
481675,3.697706282956742e-21,33
506718,3.691954087637169e-21,15
581650,3.691335308213169e-21,3
615290,3.691138706998758e-21,2
656340,3.676055791116237e-21,1
365669,3.676055791116237e-21,1
187817,3.675393630480216e-21,1
341250,3.673945255959972e-21,7
564873,3.673765008577695e-21,1
555449,3.673765008577695e-21,1
621504,3.662802005157579e-21,13
646708,3.662408489191309e-21,3
651931,3.6616592988086844e-21,5
565928,3.6523351521960325e-21,50
523107,3.648461313113079e-21,1
595852,3.648461313113079e-21,8
497993,3.630548852605794e-21,15
485120,3.6256670625384514e-21,2
562972,3.619822836872851e-21,11
520192,3.616632098349792e-21,18
640466,3.5822210918515306e-21,5
522968,3.578934185453199e-21,9
589083,3.578635350646806e-21,2
534974,3.567091694609834e-21,1
492544,3.5584195455472445e-21,4
412170,3.553352993937745e-21,1
234061,3.5401069374988456e-21,9
221384,3.539098862486554e-21,3
652857,3.530155701389739e-21,1
512278,3.526341245784026e-21,22
230911,3.52420416179312e-21,18
306616,3.4604365346547e-21,8
520524,3.4604365346547e-21,1
399892,3.453226002429778e-21,7
422020,3.453226002429777e-21,12
386220,3.453226002429777e-21,5
440877,3.453226002429777e-21,3
617773,3.44034161030744e-21,16
611458,3.4398526461738944e-21,19
373351,3.436498303551881e-21,2
397209,3.436498303551881e-21,5
633518,3.388267176658494e-21,14
517894,3.3833250319507625e-21,7
648526,3.3543983521490698e-21,2
648635,3.3526016334593974e-21,11
421808,3.3484525328350905e-21,11
421834,3.34515957418795e-21,1
583703,3.34515957418795e-21,1
495531,3.3282030868278546e-21,2
512709,3.3282030868278546e-21,7
343762,3.3123570400961645e-21,19
627571,3.3062506971676698e-21,1
627909,3.3062506971676698e-21,1
630650,3.3062506971676698e-21,1
636655,3.306250697167669e-21,2
647000,3.306250697167669e-21,1
471524,3.298750529385386e-21,16
511100,3.297958949539158e-21,4
529306,3.2919853519637494e-21,5
167640,3.2770068841841397e-21,10
633345,3.2753146041806027e-21,3
607941,3.2709158360545117e-21,6
608887,3.261371357194755e-21,7
640208,3.2613471826866706e-21,3
167066,3.2595337001868474e-21,1
225346,3.2595337001868474e-21,4
269060,3.2595337001868474e-21,2
193348,3.2361712882129497e-21,9
241259,3.2349404705492333e-21,8
381880,3.2349404705492333e-21,1
258815,3.2349404705492333e-21,11
585887,3.2248494250050824e-21,14
582780,3.223544675525963e-21,10
582905,3.223506464441204e-21,9
592437,3.2078376070008914e-21,7
588976,3.2078006646712232e-21,38
624851,3.1938314754915837e-21,15
503459,3.1925716011858672e-21,2
394994,3.1925716011858672e-21,19
627235,3.1925110909907682e-21,1
637265,3.1925110909907682e-21,1
620105,3.1925110909907674e-21,2
235639,3.1792223897997265e-21,2
623991,3.141665957720032e-21,10
357433,3.131595584776274e-21,1
146860,3.131595584776274e-21,1
253943,3.131595584776274e-21,2
260803,3.131595584776274e-21,1
219921,3.131595584776274e-21,1
393030,3.131595584776274e-21,4
184065,3.131595584776274e-21,1
564988,3.120266931612356e-21,8
623084,3.1162711083740746e-21,3
623990,3.104665629488737e-21,1
185178,3.076031266986285e-21,4
535713,3.0744944240843235e-21,7
609177,3.0511106642289183e-21,1
475973,3.0501648002325585e-21,5
477701,3.0463195205590144e-21,14
616821,3.0463195205590144e-21,8
530547,3.022943174607094e-21,25
569497,3.022943174607094e-21,20
423163,3.0156521042495473e-21,2
623050,2.994909028045252e-21,1
466294,2.9908401134712635e-21,15
531210,2.984072977684796e-21,21
519497,2.984072977684796e-21,1
445582,2.9811447575083202e-21,1
547261,2.9075299405834788e-21,3
461434,2.9052463804117803e-21,4
579843,2.8947727351780252e-21,14
595812,2.820252977109087e-21,5
463581,2.813024964624792e-21,8
475143,2.813024964624792e-21,1
625343,2.8061550011970417e-21,1
551028,2.8061550011970417e-21,1
577646,2.7908155093173497e-21,6
588227,2.7861207603252598e-21,5
485932,2.773133226693268e-21,5
557360,2.7718629704355777e-21,2
492853,2.7718629704355777e-21,2
429337,2.7718629704355777e-21,6
431780,2.7707903162427524e-21,13
604365,2.7706258389871113e-21,7
361379,2.7704317249969563e-21,5
432593,2.7704317249969563e-21,1
519854,2.7700202640963e-21,4
488247,2.769757743430927e-21,3
532470,2.754277647010007e-21,2
513011,2.754277647010007e-21,1
528770,2.7519666222875593e-21,28
589163,2.751383308503044e-21,3
567325,2.751189130591535e-21,3
501127,2.7489095951228357e-21,2
528668,2.742594990653452e-21,4
552665,2.73539377772751e-21,7
633872,2.7353912153062598e-21,5
525128,2.735227363413038e-21,11
588859,2.734699387323728e-21,2
604147,2.7325824928652816e-21,1
595896,2.730866454095184e-21,1
634894,2.730866454095184e-21,2
603053,2.730866454095184e-21,1
553705,2.730866454095184e-21,1
358465,2.728307990886132e-21,1
403236,2.723372869635097e-21,1
475419,2.723372869635097e-21,1
242030,2.7232108237767194e-21,14
586719,2.716094831228443e-21,6
576589,2.7154742933713927e-21,6
562323,2.715117214832636e-21,3
513660,2.715117214832636e-21,1
620382,2.715117214832636e-21,5
378332,2.714598133035391e-21,10
626542,2.711534608809631e-21,7
633393,2.7111262920586573e-21,2
573433,2.6969060468192792e-21,3
650544,2.6965333249695626e-21,2
256509,2.6956263572092213e-21,13
642782,2.6946696264806528e-21,1
581798,2.6922421486678393e-21,5
609237,2.598045862269557e-21,1
441771,2.549228752850165e-21,7
369993,2.47607210903208e-21,14
579880,2.4412658565176418e-21,1
578178,2.404723748357284e-21,4
306893,2.397572184777018e-21,2
603332,2.3614476191195697e-21,5
561757,2.3552641753642224e-21,6
642097,2.351622600560282e-21,1
642942,2.351622600560282e-21,1
575592,2.340120909518634e-21,52
586176,2.3273617464719006e-21,3
508930,2.287693139567483e-21,8
485137,2.285829208852494e-21,6
611608,2.278031864952678e-21,3
116778,2.2605468161738114e-21,5
252790,2.257609831900954e-21,24
262774,2.257609831900954e-21,14
182925,2.257609831900954e-21,3
538247,2.2495316363381053e-21,11
575571,2.2378847934453876e-21,10
450544,2.228363076043791e-21,4
408103,2.228363076043791e-21,7
597244,2.223072984746091e-21,3
622924,2.1975405072682475e-21,6
661129,2.197540507268247e-21,2
275798,2.1956119450322447e-21,5
516119,2.1796306576855153e-21,5
656435,2.1745484365110666e-21,7
652149,2.1745484365110666e-21,15
626160,2.1660575197990722e-21,1
635765,2.1660575197990722e-21,1
635862,2.1660575197990722e-21,1
607324,2.1660575197990722e-21,1
644110,2.1660575197990722e-21,1
443602,2.1436858146396664e-21,9
639284,2.1358155223453253e-21,1
648165,2.1358155223453253e-21,4
269196,2.1208803631531255e-21,5
608039,2.117141643473015e-21,27
10499,2.0899108599217934e-21,1
211381,2.0899108599217934e-21,6
184139,2.0899108599217934e-21,16
656465,2.0816132798122937e-21,3
534672,2.0779964210991525e-21,3
513047,2.0779964210991525e-21,5
626946,2.0568643020810636e-21,1
327481,2.043337481343428e-21,4
296601,2.004491829683719e-21,16
610926,2.002788946988405e-21,9
542840,2.002566410176952e-21,3
614270,1.982864846996005e-21,5
589748,1.9787820556236705e-21,1
547135,1.9787820556236705e-21,1
455198,1.9762048572207505e-21,34
605869,1.9671731150413463e-21,4
614843,1.9671731150413463e-21,7
649231,1.939777705097974e-21,17
114419,1.8986382083281884e-21,2
332979,1.8986382083281884e-21,2
365141,1.8958979261860315e-21,3
597417,1.8958979261860315e-21,4
560222,1.879179143061013e-21,1
449709,1.879179143061013e-21,1
551787,1.879179143061013e-21,2
372123,1.8510492385164345e-21,1
571368,1.8510492385164345e-21,3
545878,1.8441814250947797e-21,8
51207,1.8386753461138573e-21,5
52834,1.8386753461138573e-21,1
525010,1.8386753461138573e-21,1
319604,1.8386753461138573e-21,1
591509,1.837051437072297e-21,11
537412,1.835862569651858e-21,21
573699,1.833040326729077e-21,2
407474,1.831580954686309e-21,20
593743,1.8281124935325264e-21,1
469284,1.8258179267225914e-21,3
522373,1.8168092401463784e-21,3
450946,1.8165061136601148e-21,5
200610,1.8165061136601148e-21,2
466179,1.8165061136601148e-21,7
508432,1.8165061136601148e-21,1
221719,1.8165061136601148e-21,1
184411,1.8165061136601148e-21,10
539212,1.7917745848529745e-21,11
215433,1.781259823365688e-21,20
640115,1.7620866141094867e-21,2
620745,1.7620866141094867e-21,1
613529,1.7530957670462217e-21,9
487815,1.7201364289070067e-21,2
398252,1.7109991503712244e-21,11
633713,1.686492984838533e-21,6
607601,1.6687486379689078e-21,2
620367,1.6687486379689078e-21,1
621962,1.6687486379689078e-21,4
498050,1.6650971149909714e-21,19
121442,1.6605593136543503e-21,2
500269,1.6542752108630953e-21,1
571821,1.6542752108630953e-21,1
546800,1.6542752108630953e-21,2
531613,1.653853799955779e-21,5
274559,1.6466487498210236e-21,15
280601,1.6450029988428342e-21,3
195171,1.6450029988428342e-21,2
449600,1.6364818886010378e-21,12
491478,1.6237380212142995e-21,2
566791,1.6237380212142991e-21,1
511156,1.6237380212142991e-21,3
631552,1.6170014081745265e-21,8
463232,1.6093217380399004e-21,22
522688,1.5983571086453187e-21,1
540813,1.5951246406015686e-21,14
532548,1.582846200916031e-21,1
446157,1.5804089131777067e-21,6
345284,1.579410803521375e-21,3
460819,1.5775305172791424e-21,9
255079,1.571191358853622e-21,8
171834,1.571191358853622e-21,1
367923,1.5573180877153378e-21,4
593070,1.5527284264021123e-21,1
593642,1.5527284264021123e-21,1
586197,1.5527284264021123e-21,1
602999,1.5485499937308838e-21,12
483286,1.5387871988642639e-21,2
463005,1.533835822721973e-21,10
596794,1.5332725551739348e-21,1
646016,1.5317676863399027e-21,1
145148,1.512093666498428e-21,4
629780,1.4872579003155357e-21,7
582833,1.4838493083021646e-21,7
623905,1.4724368110929493e-21,7
590189,1.4696753722943107e-21,8
535794,1.4665762250062291e-21,20
582847,1.4665762250062291e-21,2
11548,1.4475384065879201e-21,2
235406,1.4396344662784442e-21,19
588561,1.439047669557698e-21,8
485230,1.437394127077996e-21,2
489791,1.437394127077996e-21,1
455418,1.4373941270779958e-21,1
474118,1.4373941270779958e-21,1
192923,1.4360316629591797e-21,29
623555,1.4297940016001743e-21,2
633296,1.4297940016001743e-21,6
622084,1.4297940016001743e-21,1
546626,1.429257669837423e-21,30
588398,1.4099575011786851e-21,11
286999,1.4022977542847179e-21,8
553907,1.4005945215341819e-21,11
185674,1.383941925786576e-21,5
327697,1.3821617681732315e-21,9
465408,1.3793464681376787e-21,2
591037,1.3736428358221965e-21,5
600744,1.3689382479940372e-21,11
638671,1.3689382479940372e-21,1
629567,1.3686036855897088e-21,8
142390,1.3634825287891476e-21,19
603101,1.3632526051258412e-21,3
130736,1.3595451789559047e-21,1
222824,1.3595451789559047e-21,1
125656,1.3554763122088608e-21,16
582783,1.352786047807834e-21,8
374260,1.3403303047360327e-21,15
610999,1.3372685620172641e-21,19
556132,1.3338282600466403e-21,6
561609,1.3277386732941647e-21,9
572603,1.3277254939708217e-21,12
592255,1.3161319711216966e-21,11
453888,1.3125742094524972e-21,21
385135,1.31069698678884e-21,8
482695,1.3049054940506256e-21,6
457643,1.304091308613149e-21,31
595729,1.3019138241265763e-21,24
608668,1.2825283055371949e-21,13
582241,1.2796854263346655e-21,1
348989,1.2746654903710417e-21,13
554039,1.2737864361913613e-21,2
611680,1.2732207757674496e-21,4
493114,1.2672662423868483e-21,10
593595,1.2635670379412143e-21,8
475802,1.2555265605161026e-21,9
539865,1.2463440868623349e-21,7
583236,1.2410809275592622e-21,8
615781,1.2366503951598772e-21,3
298780,1.2295437484211624e-21,10
588293,1.224064779204077e-21,2
623191,1.2230373414513812e-21,1
562622,1.221373567926834e-21,2
536833,1.221373567926834e-21,7
569450,1.1916100476506304e-21,5
566927,1.1901615470402849e-21,1
631540,1.1881021489974683e-21,1
551305,1.1869211221007917e-21,1
377278,1.1862657919803691e-21,7
553898,1.1838726475819177e-21,1
613913,1.1539899210712142e-21,1
349157,1.1446990655517689e-21,1
552096,1.1442275278844615e-21,15
193578,1.1433283522646372e-21,27
292310,1.1395504738918384e-21,21
129093,1.1371446342223234e-21,8
629825,1.1299010311539632e-21,2
596946,1.1276676291983414e-21,36
626624,1.1246398736826799e-21,3
637978,1.1246398736826799e-21,3
615360,1.1246398736826799e-21,1
551818,1.1118070922284867e-21,4
264882,1.1097011770861457e-21,8
595918,1.099788929571621e-21,1
536530,1.099788929571621e-21,7
590601,1.087206849222307e-21,2
626035,1.0822105725745859e-21,2
601229,1.0729654902821604e-21,15
607935,1.0682181697478762e-21,15
633855,1.0488317799297157e-21,9
226486,1.0462546328407085e-21,8
356430,1.0455340799462083e-21,1
627475,1.0424870260973592e-21,2
586241,1.0414726518306894e-21,2
641916,1.0414171807648475e-21,1
624640,1.0405979612583238e-21,1
627738,1.0405979612583238e-21,1
297353,1.0387844823997892e-21,11
363739,1.0373538720824662e-21,13
215666,1.037353872082466e-21,17
270960,1.0353328175152848e-21,15
566499,1.0282919699475687e-21,1
644856,1.02204276590019e-21,6
641431,1.018137572320191e-21,4
445516,1.0165796246307179e-21,1
544061,1.0165796246307179e-21,1
285317,1.0152403682949498e-21,3
341994,1.0152403682949498e-21,7
582399,1.0137485515636655e-21,10
644702,1.0114754351381532e-21,12
618524,1.0114721230458564e-21,13
643298,1.0109397590996741e-21,3
661274,1.0096918828546152e-21,1
608752,1.0096918828546152e-21,14
361792,1.0091206250460729e-21,1
417555,1.0091206250460729e-21,6
426747,1.0091206250460729e-21,1
521424,1.0053812086356452e-21,26
536148,1.0041709707927162e-21,5
609594,1.0040886374001784e-21,2
484223,1.0028896580862113e-21,1
350500,1.0003635936006259e-21,3
630158,9.993768909930162e-22,3
556438,9.991853687961538e-22,3
493507,9.991715959343746e-22,2
413566,9.991715959343746e-22,21
545811,9.98275502282874e-22,1
373553,9.889450191332042e-22,1
427091,9.889450191332042e-22,13
592911,9.825774171032644e-22,8
528410,9.70423749061214e-22,14
614759,9.700407952169134e-22,6
595999,9.68575592360143e-22,3
592448,9.652684640421912e-22,2
608326,9.640073235760725e-22,2
648396,9.62173873317667e-22,7
638096,9.549456179710201e-22,1
182219,9.549456179710201e-22,6
302687,9.535274627360009e-22,14
625067,9.530617846361733e-22,21
569122,9.452061521675604e-22,2
588215,9.452061521675604e-22,6
479955,9.421736491531881e-22,1
323970,9.400726152045944e-22,5
291612,9.400726152045944e-22,14
562114,9.379921568944542e-22,4
129445,9.299669458254603e-22,9
559919,9.293794423870506e-22,11
536156,9.28414650638868e-22,2
615345,9.265980218215954e-22,56
377107,9.251157187667395e-22,9
614833,9.20571716559237e-22,1
545602,9.181415651856485e-22,2
514440,9.105464379571874e-22,32
644598,9.071758286008666e-22,5
422640,9.032438942301661e-22,13
200783,8.986739788615908e-22,3
219709,8.986739788615908e-22,1
296708,8.949033429049686e-22,26
607184,8.933508779999743e-22,11
395598,8.918233751244326e-22,21
612624,8.890571465240013e-22,30
463525,8.884328757188822e-22,6
563133,8.871241212777983e-22,2
564076,8.871241212777983e-22,5
229171,8.852339125706597e-22,16
406496,8.834112107040059e-22,4
252086,8.834112107040059e-22,3
267633,8.834112107040059e-22,1
528720,8.824022385274648e-22,24
240455,8.823249009368026e-22,4
511179,8.823249009368026e-22,7
586542,8.823249009368026e-22,3
604698,8.816399398065956e-22,12
312206,8.806097462974658e-22,14
140728,8.797480008914214e-22,42
159215,8.753107631987044e-22,1
558735,8.722543121344134e-22,3
625800,8.722543121344134e-22,2
315347,8.68559246342408e-22,20
500523,8.672812312921025e-22,34
71154,8.666045724109242e-22,2
93464,8.664905572900184e-22,2
442680,8.600202770965576e-22,10
504143,8.59240051334642e-22,2
625878,8.581906594887627e-22,4
563152,8.569582218745505e-22,2
607831,8.565620444123027e-22,6
554615,8.555835492279113e-22,1
407750,8.549796792625464e-22,8
381674,8.543874957291207e-22,3
647746,8.543509545751005e-22,13
183878,8.5346538613604e-22,7
438695,8.529434863501002e-22,25
485848,8.518204281958701e-22,2
599002,8.513220580066821e-22,1
605166,8.513220580066821e-22,3
309497,8.49777227750632e-22,2
547735,8.490469213480364e-22,1
293431,8.480710740917568e-22,3
393373,8.47434358262974e-22,16
187975,8.432222834930166e-22,5
399626,8.426952082110769e-22,15
559449,8.361668368644111e-22,3
575768,8.358325245304382e-22,4
458346,8.335046106219704e-22,14
310674,8.330526991759994e-22,12
202831,8.327624366852733e-22,3
124218,8.327624366852733e-22,1
124641,8.325398011667809e-22,4
235055,8.2956101710543e-22,19
640143,8.270236007827088e-22,8
603804,8.253678453356962e-22,15
654129,8.237539747043614e-22,5
597408,8.231611097303491e-22,6
182362,8.206774900957825e-22,5
512534,8.20047380159679e-22,2
237268,8.161947698339692e-22,41
482110,8.113122173780772e-22,38
523115,8.104956637900662e-22,20
504527,8.093449628890308e-22,4
541087,8.093449628890308e-22,1
532943,8.0829566414421555e-22,3
200304,8.0829566414421555e-22,1
536282,8.0829566414421555e-22,1
492741,8.045167797296873e-22,52
392176,8.045064498832971e-22,12
116724,8.038793874054667e-22,5
253815,8.034520884285029e-22,7
334379,8.02484302780642e-22,6
290835,8.024037408035703e-22,8
135668,8.024037408035703e-22,6
649702,8.021013295828402e-22,4
610858,8.018891482167982e-22,18
533451,8.008223114470549e-22,1
606788,7.983548708749281e-22,5
568999,7.983489948652089e-22,7
238295,7.973284094177462e-22,6
501625,7.880453374817115e-22,3
375921,7.845368985027717e-22,2
619624,7.831796939717551e-22,4
505153,7.793370986036001e-22,16
307966,7.793370986036001e-22,12
536057,7.786451393250319e-22,8
574909,7.778938915707549e-22,3
566330,7.763478698490586e-22,10
61497,7.748042218687673e-22,5
455876,7.748042218687673e-22,1
118245,7.748042218687673e-22,1
174096,7.748042218687673e-22,1
133199,7.748042218687673e-22,7
614370,7.728298537510006e-22,18
640915,7.72592763455748e-22,3
635158,7.709254803318034e-22,1
556251,7.701365329647236e-22,17
517659,7.696021678112411e-22,8
620922,7.673970130434123e-22,3
587316,7.661534636354773e-22,1
622815,7.601485830688082e-22,18
601142,7.595205346509963e-22,2
623943,7.586965485931836e-22,15
560889,7.543985715381341e-22,6
646526,7.540886889980104e-22,2
626394,7.494685765385224e-22,6
631184,7.494685765385224e-22,2
658064,7.487319925219018e-22,3
587328,7.456329253667249e-22,44
631037,7.452038716865958e-22,2
461301,7.442403498948546e-22,1
616184,7.442403498948546e-22,1
662073,7.440233172078143e-22,27
643565,7.421356314016381e-22,4
633392,7.397657245440396e-22,4
628398,7.3927317610545755e-22,2
552506,7.391276306081162e-22,17
611006,7.388430390267461e-22,8
207954,7.38648200851782e-22,21
578158,7.38648200851782e-22,7
180080,7.375329319518337e-22,2
152667,7.36204877225741e-22,5
630540,7.352165326861044e-22,14
551527,7.339206235237245e-22,1
440024,7.330205063502218e-22,5
600153,7.318140421471795e-22,8
638601,7.31746865982352e-22,2
542264,7.31746865982352e-22,2
106580,7.306706972582051e-22,3
353419,7.270859259207131e-22,1
120623,7.261247927598776e-22,2
472368,7.254523438690436e-22,2
150771,7.234911819756731e-22,15
456465,7.234172242681066e-22,2
615415,7.207649289364023e-22,6
258169,7.177531355436427e-22,11
326136,7.166737668058234e-22,21
125144,7.156255305395673e-22,1
347019,7.156255305395673e-22,8
631085,7.147382591074609e-22,3
491116,7.1402953180197165e-22,1
644392,7.112646992893583e-22,3
550942,7.098511655759056e-22,4
495737,7.09433507650118e-22,1
521397,7.094335076501179e-22,2
522568,7.090786869812761e-22,10
604762,7.042480580864743e-22,2
627273,7.021203627187853e-22,17
468425,6.995748636809313e-22,14
567414,6.993342016603963e-22,12
630045,6.988680810373073e-22,1
512459,6.987837543101971e-22,56
446101,6.984748108097179e-22,1
557714,6.964858338340345e-22,26
592445,6.927878770075199e-22,19
471996,6.903199038811704e-22,2
636185,6.898735721166576e-22,2
636381,6.898735721166576e-22,1
365894,6.881804907985851e-22,5
344680,6.840601054140474e-22,6
659950,6.783902932137241e-22,1
621086,6.783902932137241e-22,9
411920,6.769571062263521e-22,19
443029,6.76234104937299e-22,1
592615,6.744886561620537e-22,13
582339,6.738344592756479e-22,26
414851,6.733926291057096e-22,2
306012,6.728581853969623e-22,3
575073,6.698477394072225e-22,9
608454,6.637159297089255e-22,1
583208,6.637159297089255e-22,4
549774,6.624881865855833e-22,4
244533,6.619530526302832e-22,10
469601,6.615043418705987e-22,2
470038,6.615043418705987e-22,35
235319,6.614980787116302e-22,1
585502,6.614980787116302e-22,1
418063,6.584851427288111e-22,1
552037,6.5420544255821695e-22,39
