OffenderID,B Centrality,#ofCrimes
600292,0.0001654944145635085,2
456786,0.0001654944145635085,2
329005,0.0001654944145635085,6
633387,0.0001654944145635085,25
567325,0.0001654944145635085,3
600569,0.0001654944145635085,3
414377,0.0001654944145635085,15
600617,0.0001654944145635085,2
534098,0.0001654944145635085,5
600659,0.0001654944145635085,20
457353,0.0001654944145635085,33
329555,0.0001654944145635085,10
567611,0.0001654944145635085,7
567680,0.0001654944145635085,2
567684,0.0001654944145635085,4
201645,0.0001654944145635085,11
567737,0.0001654944145635085,14
600975,0.0001654944145635085,4
457980,0.0001654944145635085,7
458030,0.0001654944145635085,2
634282,0.0001654944145635085,3
202231,0.0001654944145635085,12
458128,0.0001654944145635085,14
568346,0.0001654944145635085,16
158603,0.0001654944145635085,12
601594,0.0001654944145635085,18
288037,0.0001654944145635085,19
568412,0.0001654944145635085,7
535105,0.0001654944145635085,8
330695,0.0001654944145635085,14
601785,0.0001654944145635085,4
568638,0.0001654944145635085,4
535295,0.0001654944145635085,4
416013,0.0001654944145635085,6
158963,0.0001654944145635085,14
535325,0.0001654944145635085,5
416200,0.0001654944145635085,20
114769,0.0001654944145635085,2
535642,0.0001654944145635085,5
535705,0.0001654944145635085,5
635196,0.0001654944145635085,3
602274,0.0001654944145635085,3
203495,0.0001654944145635085,2
569143,0.0001654944145635085,7
602385,0.0001654944145635085,3
500196,0.0001654944145635085,6
331701,0.0001654944145635085,2
569355,0.0001654944145635085,4
69275,0.0001654944145635085,4
20080,0.0001654944145635085,2
500461,0.0001654944145635085,3
374287,0.0001654944145635085,26
569497,0.0001654944145635085,20
536158,0.0001654944145635085,1
332008,0.0001654944145635085,4
635725,0.0001654944145635085,2
536255,0.0001654944145635085,4
500642,0.0001654944145635085,10
602834,0.0001654944145635085,2
115792,0.0001654944145635085,4
160492,0.0001654944145635085,6
569690,0.0001654944145635085,6
635839,0.0001654944145635085,3
417422,0.0001654944145635085,10
602961,0.0001654944145635085,8
635932,0.0001654944145635085,2
603036,0.0001654944145635085,23
636126,0.0001654944145635085,5
161003,0.0001654944145635085,7
570083,0.0001654944145635085,13
603314,0.0001654944145635085,5
417928,0.0001654944145635085,6
375274,0.0001654944145635085,44
116549,0.0001654944145635085,3
536923,0.0001654944145635085,9
603453,0.0001654944145635085,1
418077,0.0001654944145635085,6
375395,0.0001654944145635085,38
570314,0.0001654944145635085,6
570398,0.0001654944145635085,55
375545,0.0001654944145635085,5
636563,0.0001654944145635085,6
501646,0.0001654944145635085,1
603741,0.0001654944145635085,8
636715,0.0001654944145635085,10
603873,0.0001654944145635085,8
501930,0.0001654944145635085,1
603921,0.0001654944145635085,9
603925,0.0001654944145635085,4
570860,0.0001654944145635085,3
637071,0.0001654944145635085,4
418959,0.0001654944145635085,9
537717,0.0001654944145635085,10
604241,0.0001654944145635085,3
537851,0.0001654944145635085,2
502450,0.0001654944145635085,3
419237,0.0001654944145635085,14
537882,0.0001654944145635085,2
604393,0.0001654944145635085,4
72046,0.0001654944145635085,16
637438,0.0001654944145635085,2
637480,0.0001654944145635085,4
538128,0.0001654944145635085,13
571519,0.0001654944145635085,17
604763,0.0001654944145635085,2
637734,0.0001654944145635085,3
292150,0.0001654944145635085,4
637766,0.0001654944145635085,2
292258,0.0001654944145635085,2
292318,0.0001654944145635085,6
604995,0.0001654944145635085,18
538562,0.0001654944145635085,2
605187,0.0001654944145635085,5
463232,0.0001654944145635085,22
572153,0.0001654944145635085,18
503527,0.0001654944145635085,5
572164,0.0001654944145635085,1
377978,0.0001654944145635085,37
503772,0.0001654944145635085,4
463660,0.0001654944145635085,2
572603,0.0001654944145635085,12
463814,0.0001654944145635085,22
421068,0.0001654944145635085,4
539360,0.0001654944145635085,12
638810,0.0001654944145635085,7
251035,0.0001654944145635085,41
605884,0.0001654944145635085,2
638840,0.0001654944145635085,3
572874,0.0001654944145635085,8
464168,0.0001654944145635085,51
336238,0.0001654944145635085,6
539590,0.0001654944145635085,11
572952,0.0001654944145635085,3
421499,0.0001654944145635085,5
606242,0.0001654944145635085,8
606383,0.0001654944145635085,6
504752,0.0001654944145635085,9
208869,0.0001654944145635085,25
606446,0.0001654944145635085,2
539974,0.0001654944145635085,3
504854,0.0001654944145635085,2
639424,0.0001654944145635085,4
639482,0.0001654944145635085,2
294407,0.0001654944145635085,10
540133,0.0001654944145635085,4
540146,0.0001654944145635085,34
639544,0.0001654944145635085,2
379450,0.0001654944145635085,22
573511,0.0001654944145635085,30
639619,0.0001654944145635085,1
505153,0.0001654944145635085,16
606790,0.0001654944145635085,3
379819,0.0001654944145635085,4
465311,0.0001654944145635085,4
75783,0.0001654944145635085,14
465457,0.0001654944145635085,4
573934,0.0001654944145635085,8
295146,0.0001654944145635085,3
607348,0.0001654944145635085,7
607359,0.0001654944145635085,8
423163,0.0001654944145635085,2
295460,0.0001654944145635085,9
423341,0.0001654944145635085,12
541108,0.0001654944145635085,7
166765,0.0001654944145635085,3
338314,0.0001654944145635085,13
466293,0.0001654944145635085,10
574591,0.0001654944145635085,2
338412,0.0001654944145635085,5
506330,0.0001654944145635085,11
541379,0.0001654944145635085,15
574702,0.0001654944145635085,10
381074,0.0001654944145635085,6
338654,0.0001654944145635085,3
608010,0.0001654944145635085,3
253815,0.0001654944145635085,7
506635,0.0001654944145635085,23
641034,0.0001654944145635085,2
506708,0.0001654944145635085,3
506716,0.0001654944145635085,16
254018,0.0001654944145635085,31
608235,0.0001654944145635085,7
296601,0.0001654944145635085,16
575232,0.0001654944145635085,12
467185,0.0001654944145635085,3
296764,0.0001654944145635085,3
339452,0.0001654944145635085,2
575552,0.0001654944145635085,18
641774,0.0001654944145635085,3
608872,0.0001654944145635085,3
575757,0.0001654944145635085,2
542506,0.0001654944145635085,12
542512,0.0001654944145635085,6
425497,0.0001654944145635085,9
468125,0.0001654944145635085,3
255281,0.0001654944145635085,4
340281,0.0001654944145635085,13
576121,0.0001654944145635085,2
425690,0.0001654944145635085,2
609329,0.0001654944145635085,3
425790,0.0001654944145635085,2
609372,0.0001654944145635085,2
642299,0.0001654944145635085,5
609444,0.0001654944145635085,6
425912,0.0001654944145635085,13
212826,0.0001654944145635085,5
468659,0.0001654944145635085,12
169399,0.0001654944145635085,7
426158,0.0001654944145635085,11
468777,0.0001654944145635085,12
642656,0.0001654944145635085,3
609813,0.0001654944145635085,23
426394,0.0001654944145635085,2
508621,0.0001654944145635085,7
543445,0.0001654944145635085,10
609906,0.0001654944145635085,11
383829,0.0001654944145635085,13
341250,0.0001654944145635085,7
609990,0.0001654944145635085,7
383853,0.0001654944145635085,4
610166,0.0001654944145635085,2
543730,0.0001654944145635085,3
577113,0.0001654944145635085,14
643153,0.0001654944145635085,6
509096,0.0001654944145635085,5
610376,0.0001654944145635085,3
577307,0.0001654944145635085,3
577359,0.0001654944145635085,4
214159,0.0001654944145635085,7
577424,0.0001654944145635085,4
384721,0.0001654944145635085,11
577594,0.0001654944145635085,10
427549,0.0001654944145635085,3
610788,0.0001654944145635085,4
643702,0.0001654944145635085,5
544383,0.0001654944145635085,4
470286,0.0001654944145635085,3
385135,0.0001654944145635085,8
544524,0.0001654944145635085,14
544603,0.0001654944145635085,15
544655,0.0001654944145635085,18
300169,0.0001654944145635085,8
171478,0.0001654944145635085,12
470762,0.0001654944145635085,17
385559,0.0001654944145635085,6
510251,0.0001654944145635085,2
258219,0.0001654944145635085,4
471054,0.0001654944145635085,8
385904,0.0001654944145635085,12
578465,0.0001654944145635085,31
385943,0.0001654944145635085,3
343342,0.0001654944145635085,2
471259,0.0001654944145635085,18
611632,0.0001654944145635085,2
611644,0.0001654944145635085,2
644559,0.0001654944145635085,13
611675,0.0001654944145635085,3
644598,0.0001654944145635085,5
343512,0.0001654944145635085,21
578694,0.0001654944145635085,4
578731,0.0001654944145635085,8
429062,0.0001654944145635085,11
471660,0.0001654944145635085,14
545602,0.0001654944145635085,2
644920,0.0001654944145635085,4
386540,0.0001654944145635085,32
511100,0.0001654944145635085,4
511187,0.0001654944145635085,4
472213,0.0001654944145635085,14
645321,0.0001654944145635085,8
579432,0.0001654944145635085,20
645457,0.0001654944145635085,17
579547,0.0001654944145635085,15
344758,0.0001654944145635085,5
645639,0.0001654944145635085,5
579697,0.0001654944145635085,9
472747,0.0001654944145635085,12
129445,0.0001654944145635085,9
546531,0.0001654944145635085,2
472956,0.0001654944145635085,18
345203,0.0001654944145635085,12
613099,0.0001654944145635085,2
546699,0.0001654944145635085,11
580071,0.0001654944145635085,3
580075,0.0001654944145635085,16
580121,0.0001654944145635085,69
388133,0.0001654944145635085,24
646226,0.0001654944145635085,2
84638,0.0001654944145635085,2
512659,0.0001654944145635085,3
613554,0.0001654944145635085,4
547294,0.0001654944145635085,2
346059,0.0001654944145635085,13
547338,0.0001654944145635085,8
580790,0.0001654944145635085,21
431644,0.0001654944145635085,11
646796,0.0001654944145635085,17
474143,0.0001654944145635085,5
431706,0.0001654944145635085,5
389002,0.0001654944145635085,30
581005,0.0001654944145635085,1
581076,0.0001654944145635085,2
389250,0.0001654944145635085,17
474582,0.0001654944145635085,2
513554,0.0001654944145635085,10
548035,0.0001654944145635085,3
474938,0.0001654944145635085,2
614574,0.0001654944145635085,11
389772,0.0001654944145635085,4
86404,0.0001654944145635085,1
581575,0.0001654944145635085,2
581607,0.0001654944145635085,3
581609,0.0001654944145635085,10
548312,0.0001654944145635085,10
219645,0.0001654944145635085,4
304994,0.0001654944145635085,4
647680,0.0001654944145635085,10
614833,0.0001654944145635085,1
581749,0.0001654944145635085,2
647738,0.0001654944145635085,5
614970,0.0001654944145635085,2
433085,0.0001654944145635085,8
548641,0.0001654944145635085,10
262977,0.0001654944145635085,11
615055,0.0001654944145635085,6
647949,0.0001654944145635085,6
348003,0.0001654944145635085,15
433455,0.0001654944145635085,2
263301,0.0001654944145635085,14
615346,0.0001654944145635085,5
648316,0.0001654944145635085,8
615545,0.0001654944145635085,15
549202,0.0001654944145635085,13
220955,0.0001654944145635085,5
615781,0.0001654944145635085,3
582746,0.0001654944145635085,16
648746,0.0001654944145635085,5
582833,0.0001654944145635085,7
515582,0.0001654944145635085,10
434663,0.0001654944145635085,11
616381,0.0001654944145635085,14
434846,0.0001654944145635085,7
477270,0.0001654944145635085,8
434923,0.0001654944145635085,4
392149,0.0001654944145635085,7
477315,0.0001654944145635085,3
264895,0.0001654944145635085,4
583479,0.0001654944145635085,1
550173,0.0001654944145635085,6
89107,0.0001654944145635085,20
550223,0.0001654944145635085,11
550224,0.0001654944145635085,3
222240,0.0001654944145635085,2
265157,0.0001654944145635085,13
616776,0.0001654944145635085,14
616777,0.0001654944145635085,8
477750,0.0001654944145635085,9
649734,0.0001654944145635085,1
649766,0.0001654944145635085,7
477861,0.0001654944145635085,4
516517,0.0001654944145635085,16
478013,0.0001654944145635085,14
583969,0.0001654944145635085,8
350324,0.0001654944145635085,5
617096,0.0001654944145635085,12
307966,0.0001654944145635085,12
435815,0.0001654944145635085,6
89935,0.0001654944145635085,5
550942,0.0001654944145635085,4
650241,0.0001654944145635085,11
436159,0.0001654944145635085,16
584364,0.0001654944145635085,10
308489,0.0001654944145635085,3
650447,0.0001654944145635085,19
351001,0.0001654944145635085,13
478861,0.0001654944145635085,6
308636,0.0001654944145635085,8
551586,0.0001654944145635085,12
436965,0.0001654944145635085,8
650923,0.0001654944145635085,6
584990,0.0001654944145635085,5
618108,0.0001654944145635085,2
551784,0.0001654944145635085,2
394286,0.0001654944145635085,25
651230,0.0001654944145635085,26
618400,0.0001654944145635085,2
224482,0.0001654944145635085,14
618473,0.0001654944145635085,2
518238,0.0001654944145635085,12
585616,0.0001654944145635085,2
618820,0.0001654944145635085,3
585783,0.0001654944145635085,4
552506,0.0001654944145635085,17
181773,0.0001654944145635085,22
552608,0.0001654944145635085,5
552616,0.0001654944145635085,5
395458,0.0001654944145635085,12
552678,0.0001654944145635085,15
586026,0.0001654944145635085,7
480687,0.0001654944145635085,17
552783,0.0001654944145635085,8
225417,0.0001654944145635085,2
480729,0.0001654944145635085,13
586221,0.0001654944145635085,14
519050,0.0001654944145635085,12
225614,0.0001654944145635085,9
268479,0.0001654944145635085,13
519137,0.0001654944145635085,4
481089,0.0001654944145635085,7
619519,0.0001654944145635085,3
586477,0.0001654944145635085,4
226054,0.0001654944145635085,6
652564,0.0001654944145635085,16
586671,0.0001654944145635085,5
586718,0.0001654944145635085,3
553437,0.0001654944145635085,13
619773,0.0001654944145635085,6
553446,0.0001654944145635085,8
586769,0.0001654944145635085,5
269236,0.0001654944145635085,5
586846,0.0001654944145635085,3
553613,0.0001654944145635085,3
620087,0.0001654944145635085,2
354273,0.0001654944145635085,26
519952,0.0001654944145635085,1
439720,0.0001654944145635085,5
439743,0.0001654944145635085,59
519992,0.0001654944145635085,6
620164,0.0001654944145635085,15
587154,0.0001654944145635085,2
227024,0.0001654944145635085,4
620455,0.0001654944145635085,6
440157,0.0001654944145635085,10
620510,0.0001654944145635085,7
227243,0.0001654944145635085,33
653445,0.0001654944145635085,8
184044,0.0001654944145635085,19
482695,0.0001654944145635085,6
397897,0.0001654944145635085,10
440675,0.0001654944145635085,9
520887,0.0001654944145635085,9
654091,0.0001654944145635085,9
621250,0.0001654944145635085,4
555121,0.0001654944145635085,3
588462,0.0001654944145635085,14
621799,0.0001654944145635085,15
521810,0.0001654944145635085,10
356533,0.0001654944145635085,16
555567,0.0001654944145635085,3
654739,0.0001654944145635085,2
521826,0.0001654944145635085,10
588859,0.0001654944145635085,2
521912,0.0001654944145635085,8
399404,0.0001654944145635085,7
484327,0.0001654944145635085,2
484353,0.0001654944145635085,17
622253,0.0001654944145635085,4
442541,0.0001654944145635085,2
622286,0.0001654944145635085,6
399777,0.0001654944145635085,8
622491,0.00016549441456350847,3
556438,0.00016549441456350847,3
590462,0.00016549441456350847,18
275621,0.00016549441456350847,12
320912,0.00016549441456350847,11
236028,0.00016549441456350847,8
594438,0.00016549441456350847,3
627475,0.00016549441456350847,2
564356,0.00016549441456350847,16
630863,0.00016549441456350847,2
564782,0.00016549441456350847,7
414851,0.00016549441456350847,2
601551,0.00016549441456350847,38
536057,0.00016549441456350847,8
635597,0.00016549441456350847,1
247094,0.00016549441456350847,20
463650,0.00016549441456350847,7
421130,0.00016549441456350847,15
639146,0.00016549441456350847,12
464434,0.00016549441456350847,2
421808,0.00016549441456350847,11
574191,0.00016549441456350847,4
424159,0.00016549441456350847,13
641084,0.00016549441456350847,5
466866,0.00016549441456350847,3
123364,0.00016549441456350847,5
609520,0.00016549441456350847,18
609903,0.00016549441456350847,1
610594,0.00016549441456350847,3
385230,0.00016549441456350847,2
257758,0.00016549441456350847,2
470880,0.00016549441456350847,3
611800,0.00016549441456350847,8
511482,0.00016549441456350847,3
612633,0.00016549441456350847,5
612898,0.00016549441456350847,8
302954,0.00016549441456350847,12
547261,0.00016549441456350847,3
647324,0.00016549441456350847,8
648679,0.00016549441456350847,13
583817,0.00016549441456350847,10
618853,0.00016549441456350847,9
619200,0.00016549441456350847,14
586903,0.00016549441456350847,8
440024,0.00016549441456350847,5
620555,0.00016549441456350847,2
482547,0.00016549441456350847,4
620658,0.00016549441456350847,8
313550,0.00016549441456350847,13
483783,0.00016549441456350847,26
399034,0.00016549441456350847,2
185801,0.00016549441456350847,11
356948,0.00016549441456350847,12
655864,0.00016549441456350844,2
143630,0.00016549441456350844,15
359361,0.00016549441456350844,3
558275,0.00016549441456350844,11
658136,0.00016549441456350844,5
236459,0.00016549441456350844,7
408131,0.00016549441456350844,14
411716,0.00016549441456350844,3
598630,0.00016549441456350844,7
598985,0.00016549441456350844,4
665555,0.00016549441456350844,3
413348,0.00016549441456350844,1
601546,0.00016549441456350844,11
203146,0.00016549441456350844,2
203766,0.00016549441456350844,19
536024,0.00016549441456350844,4
418952,0.00016549441456350844,4
502622,0.00016549441456350844,10
571874,0.00016549441456350844,12
606723,0.00016549441456350844,1
573699,0.00016549441456350844,2
505282,0.00016549441456350844,2
294941,0.00016549441456350844,15
383072,0.00016549441456350844,2
611459,0.00016549441456350844,3
385991,0.00016549441456350844,11
473022,0.00016549441456350844,6
474152,0.00016549441456350844,15
262233,0.00016549441456350844,9
581636,0.00016549441456350844,11
347785,0.00016549441456350844,13
477321,0.00016549441456350844,29
480076,0.00016549441456350844,2
352437,0.00016549441456350844,5
395631,0.00016549441456350844,3
652433,0.00016549441456350844,12
483204,0.00016549441456350844,9
357046,0.00016549441456350844,3
557067,0.0001654944145635084,3
455913,0.0001654944145635084,24
460696,0.0001654944145635084,7
501558,0.0001654944145635084,4
537253,0.0001654944145635084,6
422420,0.0001654944145635084,5
579516,0.0001654944145635084,2
612854,0.0001654944145635084,2
619952,0.0001654944145635084,9
97253,0.00016549441456350838,2
485361,0.00016549441456350838,3
556610,0.00016549441456350838,12
590264,0.00016549441456350838,4
358696,0.00016549441456350838,5
487343,0.00016549441456350838,5
657419,0.00016549441456350838,3
236599,0.00016549441456350838,5
596382,0.00016549441456350838,4
495896,0.00016549441456350838,14
599766,0.00016549441456350838,3
633165,0.00016549441456350838,2
567641,0.00016549441456350838,14
601361,0.00016549441456350838,2
570128,0.00016549441456350838,45
570363,0.00016549441456350838,3
570461,0.00016549441456350838,1
537807,0.00016549441456350838,23
462111,0.00016549441456350838,10
604804,0.00016549441456350838,8
462769,0.00016549441456350838,18
538487,0.00016549441456350838,6
571893,0.00016549441456350838,2
463953,0.00016549441456350838,3
575816,0.00016549441456350838,12
575838,0.00016549441456350838,2
642507,0.00016549441456350838,12
609806,0.00016549441456350838,2
341479,0.00016549441456350838,1
509257,0.00016549441456350838,4
577322,0.00016549441456350838,3
544933,0.00016549441456350838,22
471565,0.00016549441456350838,9
472921,0.00016549441456350838,4
580797,0.00016549441456350838,9
262771,0.00016549441456350838,2
548567,0.00016549441456350838,4
475466,0.00016549441456350838,1
615198,0.00016549441456350838,19
651017,0.00016549441456350838,9
519425,0.00016549441456350838,7
621988,0.00016549441456350838,2
590304,0.00016549441456350833,3
411538,0.00016549441456350817,2
373816,0.00016549441456350817,2
509345,0.00016549441456350817,3
451975,0.00016549441456350792,7
498912,0.00016549441456350792,6
500783,0.00016549441456350792,9
293309,0.00016549441456350792,2
421820,0.00016549441456350792,4
125720,0.00016549441456350792,18
310733,0.00016549441456350792,3
619663,0.00016549441456350792,8
439281,0.00016549441456350792,12
283642,0.00016549441456350787,6
492320,0.00016547044772922463,4
294018,0.00016547044772922463,2
633748,0.00016546702389575553,2
635941,0.00016546702389575553,4
641100,0.00016546702389575553,6
645232,0.00016546702389575553,2
527123,0.0001654670238957555,1
527127,0.0001654670238957555,2
454628,0.0001654670238957555,1
249494,0.0001654670238957555,1
539748,0.0001654670238957555,1
576237,0.0001654670238957555,2
411006,0.00016546702389575544,1
533087,0.00016546702389575544,1
608768,0.00016546702389575542,4
585715,0.00016546702389575542,3
385684,0.0001654670238957554,3
393427,0.0001654670238957554,2
591488,0.00016545332856187901,4
604210,0.00016545332856187901,6
470657,0.00016545332856187896,1
622379,0.00016544876345058685,1
644191,0.00016544876345058685,3
397266,0.00016544648089494079,3
594248,0.0001654396332280025,1
596427,0.0001654396332280025,1
586590,0.0001654396332280025,3
609780,0.00016542593789412602,11
586388,0.00016542593789412602,1
631540,0.00016542593789412594,1
499979,0.00016541224256024954,1
429421,0.00016541224256024954,1
625579,0.00016539854722637305,2
151939,0.00016539854722637305,2
388717,0.00016539854722637294,3
613854,0.00016535746122474357,2
663205,0.0001653026798892376,3
19086,0.00016527528922148464,1
247721,0.00016527528922148464,1
398189,0.00016527528922148464,1
638817,0.0001652273555529169,1
642898,0.0001650287732117078,2
647492,0.0001650287732117078,1
551527,0.00016375456366515796,1
274958,0.00015738723764222628,1
275920,0.00015738723764222628,3
548177,0.00015738723764222628,8
236548,0.0001569930360597065,2
246061,0.0001569930360597065,1
128384,0.0001569930360597065,1
417340,0.00014831990839831558,16
549665,0.00014591471873462764,1
646454,0.00014205924232968802,1
467568,0.00013823248618049459,14
656034,0.0001378823389128389,4
657384,0.0001378823389128389,2
514897,0.00013787663252371466,1
514899,0.00013787663252371466,1
605905,0.00013787320869024553,1
544126,0.00013777505879749655,1
549723,0.00013777505879749655,3
146164,0.00013488341757434265,15
619314,0.00013103147403024684,4
559920,0.00012816176759072455,4
591673,0.00012767255758470457,1
505055,0.00012767255758470457,1
641597,0.000123915380914484,6
577776,0.00011937193923602418,1
320383,0.00011904314195741536,2
209453,0.00011904314195741536,2
188308,0.00011583006781544165,2
332139,0.00011576802679138513,2
169889,0.00011576802679138513,3
625710,0.00011468929099302174,2
413070,0.0001107601326256993,6
452870,0.0001103067841525211,1
452876,0.0001103067841525211,2
299646,0.0001103067841525211,17
58742,0.00011030221904123879,4
254930,0.00011030221904123879,3
655106,0.00011030221904123879,1
552625,0.00011029765392994413,4
414244,0.00011029308881863312,2
382458,0.00011029308881863312,5
372811,0.00011022004703796231,1
162861,0.00011022004703796231,2
610789,0.00011012874481213646,2
589553,0.00011009222392177277,10
634351,0.00010929361064244885,2
570452,0.00010929361064244885,13
301580,0.00010924311322144914,5
219090,0.00010924311322144914,2
586714,0.00010741808207311063,6
594282,0.00010630230113498518,4
567015,0.00010326747361690501,3
609597,0.00010127243866206758,32
550686,0.00010127243866206758,3
451523,9.79058719796255e-05,1
538553,9.31187964445986e-05,1
312736,9.279175408036922e-05,4
659139,8.993671554617892e-05,2
439381,8.731984850693404e-05,17
603437,8.665037743655397e-05,2
572045,8.377694854938943e-05,1
498282,8.308404274200025e-05,10
412174,8.29497680126677e-05,6
503431,8.274035961481607e-05,3
464907,8.274035961481607e-05,2
485040,8.274035961481602e-05,16
531531,8.274035961481602e-05,6
490277,8.2740359614816e-05,4
453195,8.2740359614816e-05,1
453203,8.2740359614816e-05,7
565594,8.2740359614816e-05,1
466180,8.2740359614816e-05,10
543370,8.2740359614816e-05,2
523107,8.274035961481599e-05,1
316784,8.274035961481599e-05,1
445516,8.274035961481599e-05,1
318620,8.274035961481599e-05,1
625489,8.274035961481599e-05,3
488587,8.274035961481599e-05,1
626262,8.274035961481599e-05,2
277517,8.274035961481599e-05,26
560517,8.274035961481599e-05,3
626847,8.274035961481599e-05,1
593899,8.274035961481599e-05,1
593905,8.274035961481599e-05,1
593910,8.274035961481599e-05,2
449239,8.274035961481599e-05,4
595852,8.274035961481599e-05,8
409131,8.274035961481599e-05,3
324398,8.274035961481599e-05,7
454533,8.274035961481599e-05,5
110012,8.274035961481599e-05,1
417742,8.274035961481599e-05,7
603416,8.274035961481599e-05,3
637230,8.274035961481599e-05,1
574193,8.274035961481599e-05,2
296202,8.274035961481599e-05,6
466680,8.274035961481599e-05,3
642262,8.274035961481599e-05,3
298531,8.274035961481599e-05,12
544061,8.274035961481599e-05,1
644502,8.274035961481599e-05,3
475682,8.274035961481599e-05,3
515778,8.274035961481599e-05,2
550087,8.274035961481599e-05,16
617124,8.274035961481599e-05,4
585056,8.274035961481599e-05,24
519134,8.274035961481599e-05,1
519722,8.274035961481599e-05,2
445011,8.274035961481596e-05,5
360305,8.274035961481596e-05,6
564726,8.274035961481596e-05,12
600165,8.274035961481596e-05,4
112706,8.274035961481596e-05,1
540852,8.274035961481596e-05,24
613551,8.274035961481596e-05,8
433546,8.274035961481596e-05,4
515832,8.274035961481583e-05,1
185530,8.274035961481583e-05,1
479639,8.273351194787776e-05,12
589083,8.273351194787776e-05,2
591021,8.273351194787775e-05,6
490227,8.273351194787775e-05,5
594309,8.273351194787775e-05,1
466086,8.273351194787775e-05,4
643134,8.273351194787775e-05,1
644392,8.273351194787775e-05,3
584618,8.273351194787748e-05,4
564131,8.272666428093953e-05,5
584522,8.272666428093952e-05,1
637983,8.272666428093951e-05,7
183424,8.272666428093951e-05,4
493851,8.271981661400127e-05,13
472026,8.271981661400127e-05,4
272121,8.271981661400127e-05,5
264583,8.271981661400124e-05,1
592729,8.271981661400121e-05,5
633760,8.271981661400121e-05,1
645910,8.271981661400121e-05,1
618903,8.271981661400121e-05,2
626721,8.271639278053214e-05,18
623999,8.271296894706302e-05,1
558897,8.269927361318653e-05,24
550041,8.269927361318653e-05,2
555854,8.269927361318653e-05,1
589376,8.268557827931003e-05,4
648970,8.268557827931003e-05,21
583903,8.268557827931003e-05,4
575855,8.267873061237179e-05,1
172243,8.267188294543355e-05,9
642408,8.266275272284924e-05,2
492896,8.265818761155707e-05,3
501621,8.265818761155707e-05,23
140682,8.265818761155705e-05,22
607181,8.262263345066994e-05,7
207747,8.260340627605109e-05,3
668669,8.258286327523636e-05,5
576457,8.255090749619118e-05,1
408050,8.243536112326604e-05,9
373084,8.243536112326604e-05,12
295132,8.243536112326604e-05,10
461024,8.231137642183683e-05,14
543983,8.228156592995351e-05,5
419694,8.218569859281814e-05,1
581739,8.1387259062222e-05,2
643294,7.988396769993854e-05,1
517884,7.953203451948154e-05,7
601790,7.672172010854856e-05,4
524801,7.600780029342066e-05,2
595247,7.454629501330319e-05,9
508467,7.454629501330319e-05,1
168002,7.290277458239006e-05,5
204292,7.26015010909647e-05,3
317579,7.060049644064163e-05,7
288681,7.060049644064163e-05,3
374587,7.060049644064163e-05,5
469654,7.060049644064163e-05,2
388065,7.060049644064163e-05,4
261704,7.060049644064163e-05,4
539310,6.961305262682297e-05,16
423717,6.844807847174472e-05,10
612927,6.844807847174472e-05,1
580769,6.844807847174472e-05,2
224283,6.844807847174472e-05,3
590164,6.609094222114906e-05,1
601614,6.608272502082316e-05,4
595493,6.606629062017142e-05,1
618950,6.606629062017142e-05,3
619411,6.606629062017142e-05,2
582400,6.473246325378428e-05,9
314957,6.366566831803663e-05,4
319882,6.366566831803663e-05,2
277700,6.366566831803663e-05,4
201580,6.366566831803663e-05,3
460918,6.366566831803663e-05,2
292956,6.366566831803663e-05,2
336400,6.366566831803663e-05,2
76062,6.366566831803663e-05,2
541404,6.366566831803663e-05,3
77858,6.366566831803663e-05,2
125176,6.366566831803663e-05,2
299097,6.366566831803663e-05,3
127737,6.366566831803663e-05,3
218332,6.366566831803663e-05,7
347818,6.366566831803663e-05,3
263464,6.366566831803663e-05,2
177716,6.366566831803663e-05,2
221435,6.366566831803663e-05,2
182202,6.366566831803663e-05,2
93334,6.366566831803663e-05,3
185311,6.366566831803663e-05,2
251088,6.0552329167686434e-05,4
560076,6.007187703330627e-05,2
239807,5.9660473141292714e-05,2
487598,5.855193604963551e-05,52
585750,5.82987537565721e-05,3
590909,5.733301539663633e-05,2
593450,5.717609067734184e-05,1
616946,5.717609067734184e-05,4
624758,5.520132574483353e-05,13
626056,5.5176217632708826e-05,4
629196,5.516023974319355e-05,7
61224,5.5155674631922635e-05,1
630810,5.5155674631922635e-05,1
637192,5.5155674631922635e-05,1
643170,5.515567463191506e-05,1
618873,5.515567463191506e-05,3
621985,5.515567463191506e-05,2
203917,5.5155674631910275e-05,11
205121,5.5155674631910275e-05,1
180666,5.5155674631910275e-05,6
558285,5.515567463190456e-05,1
357019,5.515567463190456e-05,1
357038,5.515567463190456e-05,1
640116,5.515567463190076e-05,18
641230,5.515567463190076e-05,5
646098,5.515567463190076e-05,2
540515,5.5155674631894e-05,1
467671,5.5155674631894e-05,3
515715,5.5155674631894e-05,10
633479,5.515339207626242e-05,4
69254,5.5151109520620174e-05,1
432230,5.5151109520620174e-05,7
454762,5.5146544409331774e-05,4
484203,5.5146544409331774e-05,1
626958,5.5146544409317855e-05,2
601552,5.5146544409317855e-05,4
490128,5.514654440931707e-05,12
623191,5.5141979298038704e-05,1
566927,5.5141979298038704e-05,1
659492,5.513284907545107e-05,5
628663,5.513284907545107e-05,8
526541,5.510089329640923e-05,1
488406,5.5100893296406394e-05,1
605242,5.5100893296406394e-05,1
560093,5.501529745967781e-05,1
541756,5.4927916767415086e-05,13
505863,5.3699556242509906e-05,13
